Journal-Voucher-Type-Code,DepartmentNumber,Fiscal-Month,Journal-Voucher-Item-Identifier,Subleger-Account-Identifier,Credit/Debit-Code,Journal-Voucher-Item-Amount,Control-Data-Type,Accounting-Summary-Transaction-Line,Year,Month,Day
JVFID,97.0,6.0,1.0,Unknown,DR,13915.78,JMU,1.0,2023.0,9.0,19.0
JVFIR,97.0,6.0,1.0,Unknown,DR,5106133.15,JMT,1.0,2023.0,9.0,19.0
JVFIR,97.0,6.0,1.0,Unknown,DR,32655841.0,JMT,1.0,2023.0,9.0,19.0
JVFIR,97.0,6.0,1.0,Unknown,DR,1638447.65,JMT,1.0,2023.0,9.0,19.0
JVIVI,6.0,6.0,1.0,60000.0,CR,16534.75,CMD,3.0,2023.0,9.0,19.0
JVIVR,6.0,6.0,1.0,60000.0,DR,27.4,CMF,1.0,2023.0,9.0,18.0
RGEPA,97.0,6.0,1.0,Unknown,DR,871832946.89,JMZ,1.0,2023.0,9.0,15.0
RGEPA,97.0,6.0,1.0,Unknown,DR,828406702.32,JMZ,1.0,2023.0,9.0,18.0
EPAYR,97.0,6.0,1.0,Unknown,DR,2913933.33,JMR,14.0,2023.0,9.0,19.0
JVBDP,97.0,6.0,1.0,Unknown,DR,6464042788.3,JMY,68.0,2023.0,9.0,19.0
JVBRT,6.0,6.0,1.0,60000.0,DR,37365000.0,CMT,1.0,2023.0,9.0,19.0
JVRDI,6.0,6.0,1.0,60000.0,DR,99901.4,CMI,22.0,2023.0,9.0,19.0
JVRGI,97.0,6.0,1.0,Unknown,DR,902465469.45,JMG,64.0,2023.0,9.0,19.0
RDBOA,97.0,6.0,1.0,Unknown,DR,39109248.29,JND,3.0,2023.0,9.0,19.0
JVLVP,97.0,6.0,1.0,Unknown,DR,293611619.37,JML,2.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,145210.0,DR,4200.0,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147004.0,DR,1362.91,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147005.0,DR,603.5,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147007.0,DR,691.0,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147011.0,DR,2872.26,COK,2.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147022.0,DR,135.62,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147025.0,DR,229.12,COK,3.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147026.0,DR,211.29,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147027.0,DR,2500.0,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147029.0,DR,333.51,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,147036.0,DR,256.64,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,148444.0,DR,587.0,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,148455.0,DR,1126.0,COK,1.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,148460.0,DR,11945.0,COK,10.0,2023.0,9.0,19.0
ADEPT,14.0,6.0,1.0,148477.0,DR,3134.0,COK,2.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1220381.0,DR,252.46,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1220382.0,DR,2390.99,COK,3.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1220581.0,DR,619.78,COK,3.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1220583.0,DR,95.66,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221490.0,DR,57.95,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221491.0,DR,539.5,COK,3.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221493.0,DR,366.38,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221494.0,DR,2410.71,COK,14.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221500.0,DR,798.72,COK,5.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221560.0,DR,305.82,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221569.0,DR,943.33,COK,3.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221585.0,DR,446.39,COK,2.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221587.0,DR,1716.2,COK,5.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221596.0,DR,560.24,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221887.0,DR,2556.22,COK,4.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221890.0,DR,350.22,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1221996.0,DR,900.0,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1222509.0,DR,5251.97,COK,6.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1223695.0,DR,3049.0,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1224390.0,DR,1112.0,COK,4.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1224394.0,DR,850.95,COK,6.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1224397.0,DR,186.5,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1224794.0,DR,201.25,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1224796.0,DR,201.25,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1224826.0,DR,702.2,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1228199.0,DR,130.43,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1228391.0,DR,1720.64,COK,1.0,2023.0,9.0,19.0
ADEPT,122.0,6.0,1.0,1228891.0,DR,1478.26,COK,1.0,2023.0,9.0,19.0
DOMFR,14.0,6.0,1.0,147004.0,CR,648.67,COK,1.0,2023.0,9.0,19.0
DOMFR,122.0,6.0,1.0,1221490.0,CR,306.0,COK,1.0,2023.0,9.0,19.0
DOMFR,122.0,6.0,1.0,1223822.0,CR,688.0,COK,1.0,2023.0,9.0,19.0
DOMFR,122.0,6.0,1.0,1224394.0,CR,93.25,COK,1.0,2023.0,9.0,19.0
JVEFI,5.0,6.0,1.0,50054.0,DR,1033.16,CMC,1.0,2023.0,9.0,20.0
JVEFI,165.0,6.0,1.0,1650165.0,CR,847.7,CMC,1.0,2023.0,9.0,20.0
JVEFI,5.0,6.0,1.0,50050.0,CR,742.89,CMC,1.0,2023.0,9.0,20.0
JVEFI,5.0,6.0,1.0,50054.0,CR,6993.11,CMC,3.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,180125.0,CR,1184.64,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,182182.0,CR,2411.28,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,182184.0,CR,5714.41,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,182350.0,CR,27892.8,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,183132.0,CR,11231.89,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,186369.0,CR,1685.19,CMC,1.0,2023.0,9.0,20.0
JVEFI,5.0,6.0,1.0,50054.0,CR,1364.52,CMC,5.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,180125.0,CR,2504.67,CMC,3.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,182182.0,CR,3116.21,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,182207.0,CR,4505.4,CMC,1.0,2023.0,9.0,20.0
JVEFI,18.0,6.0,1.0,186369.0,CR,1617.91,CMC,1.0,2023.0,9.0,20.0
JVEFI,86.0,6.0,1.0,860100.0,CR,1980.92,CMC,2.0,2023.0,9.0,20.0
JVFID,97.0,6.0,1.0,Unknown,DR,4263.77,JMU,1.0,2023.0,9.0,20.0
JVFIR,97.0,6.0,1.0,Unknown,DR,6009976.71,JMT,1.0,2023.0,9.0,20.0
JVFIR,97.0,6.0,1.0,Unknown,DR,9846004.7,JMT,1.0,2023.0,9.0,20.0
JVFIR,97.0,6.0,1.0,Unknown,DR,2593710.89,JMT,1.0,2023.0,9.0,20.0
JVFRD,97.0,6.0,1.0,Unknown,DR,8216.26,JMV,1.0,2023.0,9.0,19.0
JVIVI,6.0,6.0,1.0,60000.0,CR,12020.51,CMD,3.0,2023.0,9.0,20.0
JVIVR,6.0,6.0,1.0,60000.0,DR,214.55,CMF,1.0,2023.0,9.0,19.0
EPAYR,97.0,6.0,1.0,Unknown,DR,2133336.67,JMR,16.0,2023.0,9.0,20.0
JVBDP,97.0,6.0,1.0,Unknown,DR,6002258637.86,JMY,70.0,2023.0,9.0,20.0
JVRDI,6.0,6.0,1.0,60000.0,DR,79946.18,CMI,16.0,2023.0,9.0,20.0
JVRGI,97.0,6.0,1.0,Unknown,DR,3067702571.53,JMG,66.0,2023.0,9.0,20.0
RDBOA,97.0,6.0,1.0,Unknown,DR,18364911.41,JND,3.0,2023.0,9.0,20.0
JVLVP,97.0,6.0,1.0,Unknown,DR,5290189253.46,JML,2.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147002.0,DR,1723.1,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147003.0,DR,3429.04,COK,2.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147004.0,DR,698.6,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147005.0,DR,1384.1,COK,2.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147009.0,DR,760.1,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147011.0,DR,95.32,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147025.0,DR,1268.32,COK,3.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147027.0,DR,26.97,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147030.0,DR,1077.09,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147031.0,DR,492.62,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,147505.0,DR,1043.45,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,148444.0,DR,758.0,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,148460.0,DR,573.0,COK,1.0,2023.0,9.0,20.0
ADEPT,14.0,6.0,1.0,148477.0,DR,552.0,COK,1.0,2023.0,9.0,20.0
ADEPT,18.0,6.0,1.0,186369.0,DR,195745.32,COK,1.0,2023.0,9.0,20.0
ADEPT,21.0,6.0,1.0,210132.0,DR,1004.94,COK,2.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1220496.0,DR,100.0,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1220580.0,DR,68.97,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1220581.0,DR,187.41,COK,2.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1220683.0,DR,578.5,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1220691.0,DR,177.75,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221493.0,DR,387.25,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221494.0,DR,1135.76,COK,4.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221497.0,DR,329.54,COK,2.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221500.0,DR,649.5,COK,4.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221560.0,DR,1684.94,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221570.0,DR,238.0,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221585.0,DR,331.83,COK,2.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221586.0,DR,117.25,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221587.0,DR,507.79,COK,3.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221887.0,DR,2458.37,COK,3.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1221953.0,DR,2000.0,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1222509.0,DR,2307.24,COK,5.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1223412.0,DR,3.7,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1223715.0,DR,75.0,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1224390.0,DR,289.5,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1224397.0,DR,212.3,COK,1.0,2023.0,9.0,20.0
ADEPT,122.0,6.0,1.0,1224826.0,DR,856838.75,COK,1.0,2023.0,9.0,20.0
DOMFR,14.0,6.0,1.0,148460.0,CR,572.0,COK,1.0,2023.0,9.0,20.0
DOMFR,122.0,6.0,1.0,1221887.0,CR,5326.75,COK,1.0,2023.0,9.0,20.0
DOMFR,122.0,6.0,1.0,1224791.0,CR,814.0,COK,1.0,2023.0,9.0,20.0
DOMFR,122.0,6.0,1.0,1224797.0,CR,1568.0,COK,1.0,2023.0,9.0,20.0
JVEFI,7.0,6.0,1.0,70099.0,CR,574.53,CMC,1.0,2023.0,9.0,21.0
JVEFI,18.0,6.0,1.0,180114.0,CR,1186.68,CMC,1.0,2023.0,9.0,21.0
JVEFI,18.0,6.0,1.0,182182.0,CR,25933.48,CMC,1.0,2023.0,9.0,21.0
JVEFI,18.0,6.0,1.0,182183.0,CR,2781.01,CMC,1.0,2023.0,9.0,21.0
JVEFI,18.0,6.0,1.0,186369.0,CR,55079.68,CMC,9.0,2023.0,9.0,21.0
JVEFI,18.0,6.0,1.0,189999.0,CR,1156.67,CMC,1.0,2023.0,9.0,21.0
JVEFI,5.0,6.0,1.0,50054.0,CR,3850.0,CMC,4.0,2023.0,9.0,21.0
JVEFI,14.0,6.0,1.0,145209.0,DR,501.6,CMC,1.0,2023.0,9.0,21.0
JVEFI,18.0,6.0,1.0,181941.0,DR,1446.46,CMC,1.0,2023.0,9.0,21.0
JVEFI,30.0,6.0,1.0,301612.0,CR,11271.93,CMC,2.0,2023.0,9.0,21.0
JVFID,97.0,6.0,1.0,Unknown,DR,141787.55,JMU,1.0,2023.0,9.0,21.0
JVFIR,97.0,6.0,1.0,Unknown,DR,3589061.69,JMT,1.0,2023.0,9.0,21.0
JVFIR,97.0,6.0,1.0,Unknown,DR,25711515.46,JMT,1.0,2023.0,9.0,21.0
JVFIR,97.0,6.0,1.0,Unknown,DR,42652668.71,JMT,1.0,2023.0,9.0,21.0
JVIVI,6.0,6.0,1.0,60000.0,CR,2349.29,CMD,3.0,2023.0,9.0,21.0
JVIVR,6.0,6.0,1.0,60000.0,CR,191.92,CMF,1.0,2023.0,9.0,20.0
EPAYR,97.0,6.0,1.0,Unknown,DR,2521850.79,JMR,17.0,2023.0,9.0,21.0
JVBDP,97.0,6.0,1.0,Unknown,DR,1164304196.01,JMY,70.0,2023.0,9.0,21.0
JVBRT,6.0,6.0,1.0,60000.0,DR,19075000.0,CMT,1.0,2023.0,9.0,21.0
JVRDI,6.0,6.0,1.0,60000.0,DR,92084.2,CMI,14.0,2023.0,9.0,21.0
JVRGI,97.0,6.0,1.0,Unknown,DR,1025138755.42,JMG,83.0,2023.0,9.0,21.0
RDBOA,97.0,6.0,1.0,Unknown,DR,71893687.32,JND,4.0,2023.0,9.0,21.0
JVLVP,97.0,6.0,1.0,Unknown,DR,2663727094.5,JML,2.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,147004.0,DR,3122.57,COK,3.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,147005.0,DR,1720.1,COK,3.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,147027.0,DR,1702.16,COK,2.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,147030.0,DR,1274.55,COK,1.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,148460.0,DR,3572.0,COK,2.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,148477.0,DR,478.0,COK,1.0,2023.0,9.0,21.0
ADEPT,14.0,6.0,1.0,148488.0,DR,805.0,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1220380.0,DR,636.68,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1220581.0,DR,107.4,COK,2.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1220583.0,DR,431.15,COK,3.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1220593.0,DR,104.48,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1220691.0,DR,313.5,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221491.0,DR,233.5,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221494.0,DR,2106.81,COK,15.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221497.0,DR,168.81,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221500.0,DR,1107.0,COK,4.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221560.0,DR,1785.92,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221569.0,DR,545.46,COK,2.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221585.0,DR,162.81,COK,2.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1221887.0,DR,2546.35,COK,3.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1222492.0,DR,66.98,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1222509.0,DR,7020.87,COK,4.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1223416.0,DR,8.35,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1224391.0,DR,186.5,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1224394.0,DR,1490.2,COK,9.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1224395.0,DR,193.0,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1224396.0,DR,374.0,COK,1.0,2023.0,9.0,21.0
ADEPT,122.0,6.0,1.0,1224791.0,DR,176.25,COK,1.0,2023.0,9.0,21.0
JVEFI,5.0,6.0,1.0,50050.0,CR,1717.24,CMC,1.0,2023.0,9.0,22.0
JVEFI,5.0,6.0,1.0,50054.0,CR,2714.33,CMC,3.0,2023.0,9.0,22.0
JVEFI,37.0,6.0,1.0,370000.0,CR,693.88,CMC,1.0,2023.0,9.0,22.0
JVEFI,5.0,6.0,1.0,50054.0,CR,6588.76,CMC,2.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,180114.0,CR,1467.74,CMC,1.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,180117.0,CR,1912.97,CMC,2.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,181941.0,CR,1550.55,CMC,1.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,182182.0,CR,17223.03,CMC,1.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,182184.0,CR,14154.73,CMC,6.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,186369.0,CR,17031.41,CMC,18.0,2023.0,9.0,22.0
JVEFI,5.0,6.0,1.0,50054.0,CR,10641.54,CMC,11.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,180100.0,CR,975.42,CMC,1.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,180103.0,CR,975.42,CMC,1.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,182184.0,CR,9436.55,CMC,2.0,2023.0,9.0,22.0
JVEFI,18.0,6.0,1.0,183330.0,DR,774.53,CMC,1.0,2023.0,9.0,22.0
JVFID,97.0,6.0,1.0,Unknown,DR,26468.78,JMU,1.0,2023.0,9.0,22.0
JVFIR,97.0,6.0,1.0,Unknown,DR,4147172.59,JMT,1.0,2023.0,9.0,22.0
JVFIR,97.0,6.0,1.0,Unknown,DR,20769735.54,JMT,1.0,2023.0,9.0,22.0
JVFIR,97.0,6.0,1.0,Unknown,DR,42631856.4,JMT,1.0,2023.0,9.0,22.0
JVFRD,97.0,6.0,1.0,Unknown,DR,117129.42,JMV,1.0,2023.0,9.0,21.0
JVIVI,6.0,6.0,1.0,60000.0,CR,27619.76,CMD,3.0,2023.0,9.0,22.0
JVIVR,6.0,6.0,1.0,60000.0,CR,460.02,CMF,1.0,2023.0,9.0,21.0
RGEPA,97.0,6.0,1.0,Unknown,DR,635719938.94,JMZ,1.0,2023.0,9.0,19.0
EPAYR,97.0,6.0,1.0,Unknown,DR,1898991.42,JMR,17.0,2023.0,9.0,22.0
JVBDP,97.0,6.0,1.0,Unknown,DR,2682396618.2,JMY,68.0,2023.0,9.0,22.0
JVBRT,6.0,6.0,1.0,60000.0,DR,34950000.0,CMT,1.0,2023.0,9.0,22.0
JVRDI,6.0,6.0,1.0,60000.0,DR,150346670.23,CMI,22.0,2023.0,9.0,22.0
JVRGI,97.0,6.0,1.0,Unknown,DR,910057890.2,JMG,44.0,2023.0,9.0,22.0
RDBOA,97.0,6.0,1.0,Unknown,DR,67434835.73,JND,3.0,2023.0,9.0,22.0
JVLVP,97.0,6.0,1.0,Unknown,DR,431184686.33,JML,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147003.0,DR,1850.88,COK,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147004.0,DR,1796.3,COK,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147011.0,DR,607.46,COK,1.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147023.0,DR,1218.62,COK,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147025.0,DR,281.72,COK,1.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147030.0,DR,995.29,COK,1.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147031.0,DR,1333.67,COK,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,147036.0,DR,289.93,COK,1.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,148433.0,DR,587.0,COK,1.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,148444.0,DR,403.0,COK,1.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,148455.0,DR,2246.0,COK,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,148460.0,DR,1984.0,COK,2.0,2023.0,9.0,22.0
ADEPT,14.0,6.0,1.0,148488.0,DR,860.0,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1220107.0,DR,240.0,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1220382.0,DR,2568.7,COK,2.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1220581.0,DR,616.83,COK,5.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1220583.0,DR,588.25,COK,3.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1220691.0,DR,529.31,COK,2.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221490.0,DR,152.0,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221491.0,DR,153.0,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221493.0,DR,388.39,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221494.0,DR,1530.77,COK,11.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221500.0,DR,361.2,COK,4.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221560.0,DR,304.5,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221569.0,DR,340.19,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221570.0,DR,316.12,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221585.0,DR,1314.73,COK,7.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221586.0,DR,105.98,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221877.0,DR,150.0,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1221887.0,DR,662.32,COK,3.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1222509.0,DR,10647.08,COK,6.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1223416.0,DR,3.66,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1224391.0,DR,466.25,COK,2.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1224394.0,DR,1090.8,COK,5.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1224395.0,DR,289.5,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1228191.0,DR,679.15,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1228199.0,DR,456.72,COK,1.0,2023.0,9.0,22.0
ADEPT,122.0,6.0,1.0,1228891.0,DR,1814.99,COK,2.0,2023.0,9.0,22.0
DOMFR,14.0,6.0,1.0,147036.0,CR,474.5,COK,1.0,2023.0,9.0,22.0
DOMFR,14.0,6.0,1.0,148455.0,CR,720.0,COK,1.0,2023.0,9.0,22.0
DOMFR,14.0,6.0,1.0,148460.0,CR,417.0,COK,1.0,2023.0,9.0,22.0
DOMFR,122.0,6.0,1.0,1220691.0,CR,382.5,COK,1.0,2023.0,9.0,22.0
DOMFR,122.0,6.0,1.0,1221586.0,CR,1655.43,COK,1.0,2023.0,9.0,22.0
DOMFR,122.0,6.0,1.0,1222509.0,CR,1005.87,COK,1.0,2023.0,9.0,22.0
DOMFR,122.0,6.0,1.0,1224390.0,CR,170.0,COK,1.0,2023.0,9.0,22.0
JVEFI,1.0,6.0,1.0,13020.0,CR,1741.05,CMC,1.0,2023.0,9.0,25.0
JVEFI,5.0,6.0,1.0,50054.0,CR,12239.07,CMC,2.0,2023.0,9.0,25.0
JVEFI,18.0,6.0,1.0,180045.0,CR,5237.0,CMC,1.0,2023.0,9.0,25.0
JVEFI,18.0,6.0,1.0,180125.0,CR,1788.11,CMC,1.0,2023.0,9.0,25.0
JVEFI,18.0,6.0,1.0,182182.0,CR,24087.62,CMC,1.0,2023.0,9.0,25.0
JVEFI,18.0,6.0,1.0,183214.0,CR,2120.04,CMC,1.0,2023.0,9.0,25.0
JVEFI,18.0,6.0,1.0,186369.0,CR,50559.82,CMC,8.0,2023.0,9.0,25.0
JVEFI,5.0,6.0,1.0,50054.0,CR,171.09,CMC,4.0,2023.0,9.0,25.0
JVEFI,18.0,6.0,1.0,182184.0,CR,2884.75,CMC,1.0,2023.0,9.0,25.0
JVEFI,41.0,6.0,1.0,410900.0,CR,620.34,CMC,1.0,2023.0,9.0,25.0
